date,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max,Median Peak SWE
08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058823529,0,0,0,,0,0,0,0,0,0,0,0.0058823529,
08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058823529,0,0,0,,0,0,0,0,0,0,0,0.0058823529,
09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058823529,0,0,0,,0,0,0,0,0,0,0,0.0058823529,
09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058823529,0,0,0,,0,0,0,0,0,0,0,0.0058823529,
09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058823529,0,0,0,,0,0,0,0,0,0,0,0.0058823529,
09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-12,0,0,0,0,0,0,0,0,0.0083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0083333333,
09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-17,0,0,0,0,0,0,0,0.0083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0083333333,
09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,,0,0,0,0,0,0,0,0.0055555556,
09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0.0111111111,0,,0,0,0,0,0,0,0,0.0111111111,
09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0.0111111111,0,,0,0,0,0,0,0,0,0.0111111111,
09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0.0111111111,0,,0,0,0,0,0,0,0,0.0111111111,
09-23,0,0,0,0,0,0.0083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0.0111111111,0,,0,0,0,0,0,0,0,0.0111111111,
09-24,0,0,0,0,0,0.0083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0.0111111111,0,,0,0,0,0,0,0,0,0.0111111111,
09-25,0,0,0,0,0,0.0083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0.0055555556,0,,0,0,0,0,0,0,0,0.0083333333,
09-26,0,0,0,0,0,0.0083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0.0055555556,0,,0,0,0,0,0,0,0,0.0083333333,
09-27,0,0,0,0,0,0.0166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0.0055555556,0,,0,0,0,0,0,0,0,0.0166666667,
09-28,0,0,0,0,0,0.0333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055555556,0,0,0,0,0,0,0,0.0705882353,0.0055555556,0,0.0055555556,0,,0,0,0,0.0033333333,0,0,0,0.0705882353,
09-29,0,0,0,0,0,0.0333333333,0,0,0,0,0,0,0,0,0.0153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529411765,0.0055555556,0,0.0055555556,0,,0,0,0,0.0033333333,0,0,0,0.0529411765,
09-30,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529411765,0.0055555556,0,0.0055555556,0,,0,0,0,0,0,0,0,0.0529411765,
